collectTime,inverter_state,pv1_i,pv1_u,mppt_power,active_power,efficiency,a_i,b_i,c_i,a_u,b_u,c_u,ab_u,bc_u,ca_u,inv_temperature,global_tilted_irradiance,diffuse_radiation,temperature_2m,wind_speed_10m,precipitation
2023-06-24 19:00:00+00:00,1,0.3036978967655735,378.34948007125297,0.11490394133998783,0.09400033959889413,81.80775916185303,0.1356778034283444,0.1356778034283444,0.1356778034283444,230,230,230,400,400,400,56.204,209.00002,64.0,21.204,13.281023,0.0
2023-06-24 19:15:00+00:00,1,0.21929178988924025,373.44854736612234,0.08189420038345369,0.06143346394486624,75.01564659916818,0.08867156736454923,0.08867156736454923,0.08867156736454923,230,230,230,400,400,400,55.7665,171.25002,55.0,20.7665,13.433648,0.0
2023-06-24 19:30:00+00:00,1,0.13450748060528617,365.44693431286134,0.04915534642934848,0.029374731249849236,59.75897513421019,0.04239877248618342,0.04239877248618342,0.04239877248618342,230,230,230,400,400,400,55.329,133.5,46.0,20.329,13.586273,0.0
2023-06-24 19:45:00+00:00,1,0.057243506092194175,350.4680415103626,0.020062019469317797,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,54.8915,95.75,37.0,19.8915,13.738897,0.0
2023-06-24 20:00:00+00:00,1,0.24519611128760085,378.14701644143213,0.09272017792644761,0.07187204143400933,77.51499516213553,0.10373835617283307,0.10373835617283307,0.10373835617283307,230,230,230,400,400,400,54.454,57.999996,28.0,19.454,13.891522,0.0
2023-06-24 20:15:00+00:00,1,0.1838905013268887,373.41415173396564,0.06866731556491383,0.04823186493725313,70.23991624029297,0.06961670051260192,0.06961670051260192,0.06961670051260192,230,230,230,400,400,400,54.2415,43.499996,21.0,19.2415,13.948202,0.0
2023-06-24 20:30:00+00:00,1,0.12259079067487395,366.4479853407312,0.04492314826413485,0.025071363153931086,55.80945263791147,0.036187395664682445,0.036187395664682445,0.036187395664682445,230,230,230,400,400,400,54.028999999999996,28.999998,14.0,19.029,14.004883,0.0
2023-06-24 20:45:00+00:00,1,0.061292978037419135,354.0296373639933,0.021699530787546703,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,53.816500000000005,14.499999,7.0,18.8165,14.0615635,0.0
2023-06-24 21:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,53.604,0.0,0.0,18.604,14.118243,0.0
2023-06-24 21:15:00+00:00,1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,53.528999999999996,0.0,0.0,18.529,13.606032,0.0
2023-06-24 21:30:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,53.454,0.0,0.0,18.454,13.093822,0.0
2023-06-24 21:45:00+00:00,1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,53.379002,0.0,0.0,18.379002,12.581611,0.0
2023-06-24 22:00:00+00:00,1,1.2158532573853522e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,53.304,0.0,0.0,18.304,12.0694,0.0
2023-06-25 04:00:00+00:00,1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,52.304,0.0,0.0,17.304,12.661564,0.0
2023-06-25 04:15:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,52.2915,0.0,0.0,17.2915,12.500071,0.0
2023-06-25 04:30:00+00:00,1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,52.278999999999996,0.0,0.0,17.279,12.338576,0.0
2023-06-25 04:45:00+00:00,1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,52.2665,0.0,0.0,17.2665,12.177082,0.0
2023-06-25 05:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,52.254000000000005,0.0,0.0,17.254,12.015589,0.0
2023-06-25 05:15:00+00:00,1,0.041286974885899844,349.71983820733453,0.014438874177167178,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,52.3665,7.250001,4.75,17.3665,12.092795,0.0
2023-06-25 05:30:00+00:00,1,0.08242334476080201,362.33190277189453,0.029864607340005254,0.010359239532653015,34.68734550805981,0.014952274331942579,0.014952274331942579,0.014952274331942579,230,230,230,400,400,400,52.479,14.500002,9.5,17.479,12.170002,0.0
2023-06-25 05:45:00+00:00,1,0.12367400108225234,369.55830255173,0.04570475390973798,0.02561081813853007,56.03534850906037,0.036966031866117216,0.036966031866117216,0.036966031866117216,230,230,230,400,400,400,52.591499999999996,21.750004,14.25,17.5915,12.247208,0.0
2023-06-25 06:00:00+00:00,1,0.16492247521226633,374.5591790107052,0.061773226915919854,0.04126208012955032,66.79605743393095,0.05955668267529947,0.05955668267529947,0.05955668267529947,230,230,230,400,400,400,52.704,29.000004,19.0,17.704,12.324414,0.0
2023-06-25 06:15:00+00:00,1,0.28670674083240133,383.7800698727952,0.11003233302966035,0.08871289415196454,80.62438713178159,0.12804603329806877,0.12804603329806877,0.12804603329806877,230,230,230,400,400,400,53.004002,57.75,33.0,18.004002,12.350593,0.0
2023-06-25 06:30:00+00:00,1,0.41147048218630344,389.36664661080755,0.160212881828213,0.1383571760788896,86.35833429876256,0.19970138213365837,0.19970138213365837,0.19970138213365837,230,230,230,400,400,400,53.304,86.49999,47.0,18.304,12.37677,0.0
2023-06-25 06:45:00+00:00,1,0.5394478406026193,393.23085051264866,0.2121275331673797,0.1898600457889243,89.50278304472377,0.27403937136147527,0.27403937136147527,0.27403937136147527,230,230,230,400,400,400,53.604,115.24999,61.0,18.604,12.402948,0.0
2023-06-25 07:00:00+00:00,1,0.6714285940719399,396.0967179657889,0.2659506624602794,0.24333940770444565,91.49795133177726,0.35123018135651446,0.35123018135651446,0.35123018135651446,230,230,230,400,400,400,53.904001,143.99998,75.0,18.904001,12.429127,0.0
2023-06-25 07:15:00+00:00,1,0.8190494528174923,398.4632067868306,0.3263610714866569,0.30342397847349023,92.97186612708359,0.43795478912564206,0.43795478912564206,0.43795478912564206,230,230,230,400,400,400,54.216501,184.99998,88.75,19.216501,12.339195,0.0
2023-06-25 07:30:00+00:00,1,0.9841969456907316,400.4523409830137,0.39412397089018547,0.37086583956367697,94.09877778456949,0.5352987307633137,0.5352987307633137,0.5352987307633137,230,230,230,400,400,400,54.529001,226.0,102.5,19.529001,12.249264,0.0
2023-06-25 07:45:00+00:00,1,1.1678168638188466,402.1043793019037,0.46958427516417306,0.4460038409785867,94.97844467271773,0.6437510941214852,0.6437510941214852,0.6437510941214852,230,230,230,400,400,400,54.841501,267.0,116.25,19.841501,12.159331,0.0
2023-06-25 08:00:00+00:00,1,1.3699829635082277,403.4410332792186,0.5527073423726854,0.5287994412037496,95.67440138097261,0.7632562493157712,0.7632562493157712,0.7632562493157712,230,230,230,400,400,400,55.154001,308.0,130.0,20.154001,12.0694,0.0
2023-06-25 08:15:00+00:00,1,1.53325743193203,404.02036428623103,0.6194672261937499,0.5953288026665013,96.10335744869595,0.8592831111896054,0.8592831111896054,0.8592831111896054,230,230,230,400,400,400,55.5165,358.75,131.5,20.5165,12.077442,0.0
2023-06-25 08:30:00+00:00,1,1.7357226222014135,404.61598644773454,0.7023011209816733,0.6778768144609923,96.52224583003076,0.9784309032661499,0.9784309032661499,0.9784309032661499,230,230,230,400,400,400,55.879002,409.5,133.0,20.879002,12.085485,0.0
2023-06-25 08:45:00+00:00,1,1.9774008627763897,405.13200777782413,0.8011083817182004,0.7763451091269994,96.90887361107255,1.1205576443463063,1.1205576443463063,1.1205576443463063,230,230,230,400,400,400,56.2415,460.25,134.5,21.2415,12.093528,0.0
2023-06-25 09:00:00+00:00,1,2.258569889452589,405.4969722129573,0.9158432517043785,0.8906872310097004,97.25323949836799,1.2855962814680322,1.2855962814680322,1.2855962814680322,230,230,230,400,400,400,56.604,511.0,136.0,21.604,12.10157,0.0
2023-06-25 09:15:00+00:00,1,2.51812392664868,405.66951571759034,1.021526113840447,0.9960046794610363,97.50163661666343,1.4376089245023906,1.4376089245023906,1.4376089245023906,230,230,230,400,400,400,56.929,557.0,135.75,21.929,12.272128,0.0
2023-06-25 09:30:00+00:00,1,2.808857861814676,405.710235540708,1.139582384717202,1.113646170168919,97.72405971730433,1.607409790322553,1.607409790322553,1.607409790322553,230,230,230,400,400,400,57.254002,603.0,135.5,22.254002,12.442686,0.0
2023-06-25 09:45:00+00:00,1,3.132825114868119,405.600565090145,1.2706756369191075,1.244268308672129,97.92178841871825,1.7959466073899348,1.7959466073899348,1.7959466073899348,230,230,230,400,400,400,57.579,649.0,135.25,22.579,12.613244,0.0
2023-06-25 10:00:00+00:00,1,3.4923544926430865,405.32415410473726,1.4155356305644378,1.3885923219681202,98.09659975951477,2.004260377207354,2.004260377207354,2.004260377207354,230,230,230,400,400,400,57.904001,695.0,135.0,22.904001,12.783802,0.0
2023-06-25 10:15:00+00:00,1,3.726233338787663,405.5966402746725,1.5113477230917516,1.4839915433422846,98.18994799598435,2.1419572925594905,2.1419572925594905,2.1419572925594905,230,230,230,400,400,400,58.1165,730.5,132.0,23.1165,13.76389,0.0
2023-06-25 10:30:00+00:00,1,3.9859194946700724,405.83511585246157,1.617626099898014,1.5898013716251567,98.27990360228414,2.2946806246645512,2.2946806246645512,2.2946806246645512,230,230,230,400,400,400,58.329,766.0,129.0,23.329,14.7439785,0.0
2023-06-25 10:45:00+00:00,1,4.274319370996684,406.0320010254855,1.735510447227778,1.707152194271442,98.3659992942345,2.4640619472756935,2.4640619472756935,2.4640619472756935,230,230,230,400,400,400,58.5415,801.5,126.0,23.5415,15.724067,0.0
2023-06-25 11:00:00+00:00,1,4.594252059368604,406.1788481872758,1.8660880097563592,1.8371209606938015,98.4477125992391,2.6516557029761754,2.6516557029761754,2.6516557029761754,230,230,230,400,400,400,58.754000000000005,837.0,123.0,23.754,16.704155,0.0
2023-06-25 11:15:00+00:00,1,4.786527280451501,406.1736529360933,1.9441612703792501,1.9148268468265486,98.49115276599562,2.7638144886670752,2.7638144886670752,2.7638144886670752,230,230,230,400,400,400,58.9165,858.5,125.5,23.9165,17.280252,0.0
2023-06-25 11:30:00+00:00,1,5.005256368888334,406.14136391828845,2.032841648421008,2.00308144399118,98.53602938266522,2.8911990272426302,2.8911990272426302,2.8911990272426302,230,230,230,400,400,400,59.079,880.0,128.0,24.079,17.85635,0.0
2023-06-25 11:45:00+00:00,1,5.2524060308486415,406.0751270321716,2.1328714462014062,2.102619822309327,98.58164804325378,3.0348703010343328,3.0348703010343328,3.0348703010343328,230,230,230,400,400,400,59.2415,901.5,130.5,24.2415,18.432447,0.0
2023-06-25 12:00:00+00:00,1,5.529832571888684,405.96742646876623,2.244931898012808,2.2141154040377504,98.62728602135611,3.1958003113452307,3.1958003113452307,3.1958003113452307,230,230,230,400,400,400,59.404001,923.0,133.0,24.404001,19.008545,0.0
2023-06-25 12:15:00+00:00,1,5.601273761588721,406.08586105065393,2.2745980784551914,2.2436148470113375,98.6378590689351,3.238379089699592,3.238379089699592,3.238379089699592,230,230,230,400,400,400,59.479,933.0,129.25,24.479,19.477184,0.0
2023-06-25 12:30:00+00:00,1,5.701197165136725,406.17991299654113,2.3157117685113615,2.284501958523243,98.65225843680099,3.297394551794054,3.297394551794054,3.297394551794054,230,230,230,400,400,400,59.554,943.0,125.5,24.554,19.945824,0.0
2023-06-25 12:45:00+00:00,1,5.830318780221767,406.2485047844091,2.3685582868815525,2.3370585209761785,98.670086943613,3.3732534154937635,3.3732534154937635,3.3732534154937635,230,230,230,400,400,400,59.629002,953.0,121.75,24.629002,20.414463,0.0
2023-06-25 13:00:00+00:00,1,5.98904119114505,406.28950475872,2.4332845795298974,2.401428126615553,98.69080447135784,3.46616293835257,3.46616293835257,3.46616293835257,230,230,230,400,400,400,59.704,963.0,118.0,24.704,20.883102,0.0
2023-06-25 13:15:00+00:00,1,5.963837215073779,406.6369042903108,2.4251163028289504,2.3932709522984434,98.68685264729949,3.4543890713830456,3.4543890713830456,3.4543890713830456,230,230,230,400,400,400,59.729,958.0,117.5,24.729,21.479698,0.0
2023-06-25 13:30:00+00:00,1,5.966489810351846,406.9500295849977,2.4280632048412714,2.396171242755001,98.68652669244022,3.4585752800726,3.4585752800726,3.4585752800726,230,230,230,400,400,400,59.754002,953.0,117.0,24.754002,22.076292,0.0
2023-06-25 13:45:00+00:00,1,5.996248631323375,407.2345263973991,2.4418794715380274,2.409883781042312,98.68971049273112,3.47836762425123,3.47836762425123,3.47836762425123,230,230,230,400,400,400,59.779001,948.0,116.5,24.779001,22.672886,0.0
2023-06-25 14:00:00+00:00,1,6.051975823686618,407.4946220206566,2.46614760075133,2.4339922531976446,98.69613045286142,3.5131652064728094,3.5131652064728094,3.5131652064728094,230,230,230,400,400,400,59.804,943.0,116.0,24.804,23.269482,0.0
2023-06-25 14:15:00+00:00,1,5.913053899083612,407.74318505645823,2.411007430222861,2.3791320706364933,98.67792362699515,3.433981353549128,3.433981353549128,3.433981353549128,230,230,230,400,400,400,59.7915,924.25,115.5,24.7915,23.542923,0.0
2023-06-25 14:30:00+00:00,1,5.798782140662762,407.9625000253292,2.3656856592070103,2.3340357497419415,98.66212531906382,3.3688904210293,3.3688904210293,3.3688904210293,230,230,230,400,400,400,59.778999999999996,905.5,115.0,24.779,23.816364,0.0
2023-06-25 14:45:00+00:00,1,5.707220030861212,408.15948066082626,2.329455963813377,2.297982104743356,98.6488751211035,3.3168514669162987,3.3168514669162987,3.3168514669162987,230,230,230,400,400,400,59.7665,886.75,114.5,24.7665,24.089808,0.0
2023-06-25 15:00:00+00:00,1,5.635928662614106,408.33989939227797,2.3013745430738997,2.2700332115144666,98.63814729098502,3.27651071434317,3.27651071434317,3.27651071434317,230,230,230,400,400,400,59.754000000000005,868.0,114.0,24.754,24.363249,0.0
2023-06-25 15:15:00+00:00,1,5.392731843727023,408.81267739538646,2.204617143509403,2.1737379337426193,98.5993391252674,3.1375204529850054,3.1375204529850054,3.1375204529850054,230,230,230,400,400,400,59.554,836.5,114.25,24.554,24.488304,0.0
2023-06-25 15:30:00+00:00,1,5.168900889600027,409.24382655729346,2.115340779155314,2.08487668468443,98.55984932682816,3.0092602878243255,3.0092602878243255,3.0092602878243255,230,230,230,400,400,400,59.354,805.0,114.5,24.354,24.613358,0.0
2023-06-25 15:45:00+00:00,1,4.961606288156029,409.639203030364,2.0324684456306783,2.0023800600408306,98.51961364248825,2.890186666711281,2.890186666711281,2.890186666711281,230,230,230,400,400,400,59.153999999999996,773.5,114.75,24.154,24.73841,0.0
2023-06-25 16:00:00+00:00,1,4.767450305239806,410.00297129713874,1.9546687906597717,1.9249249855033865,98.4783199435877,2.778389896375542,2.778389896375542,2.778389896375542,230,230,230,400,400,400,58.954,742.0,115.0,23.954,24.863466,0.0
2023-06-25 16:15:00+00:00,1,4.433003669109034,410.5597433539129,1.8200128486763592,1.7908519226038955,98.39776262603466,2.584872098985295,2.584872098985295,2.584872098985295,230,230,230,400,400,400,58.579,702.5,111.0,23.579,24.96365,0.0
2023-06-25 16:30:00+00:00,1,4.110695442952191,411.01854722964003,1.6895720690657114,1.6609587234455967,98.30647380221329,2.397387415235431,2.397387415235431,2.397387415235431,230,230,230,400,400,400,58.204,663.0,107.0,23.204,25.063835,0.0
2023-06-25 16:45:00+00:00,1,3.7969140330917335,411.3704488051475,1.561938229867509,1.5338461246070676,98.20145862856405,2.213916182343387,2.213916182343387,2.213916182343387,230,230,230,400,400,400,57.829,623.5,103.0,22.829,25.164019,0.0
2023-06-25 17:00:00+00:00,1,3.487376865583743,411.5984485808058,1.4353989074908617,1.4078114894315357,98.07806611003,2.032000855978863,2.032000855978863,2.032000855978863,230,230,230,400,400,400,57.454,584.0,99.0,22.454,25.264202,0.0
2023-06-25 17:15:00+00:00,1,3.103924135208272,411.2820745586805,1.2765883576012163,1.2496554465755176,97.89024309478216,1.8037222711866427,1.8037222711866427,1.8037222711866427,230,230,230,400,400,400,57.1665,538.5,94.75,22.1665,25.190025,0.0
2023-06-25 17:30:00+00:00,1,2.724061696723973,410.69317468724034,1.118753546271479,1.0924576395688066,97.64953534312271,1.576826780708284,1.576826780708284,1.576826780708284,230,230,230,400,400,400,56.879002,493.0,90.5,21.879002,25.115849,0.0
2023-06-25 17:45:00+00:00,1,2.3436987908302775,409.73632362031657,0.9602985262281793,0.9346352932461947,97.32757759373185,1.3490298453745384,1.3490298453745384,1.3490298453745384,230,230,230,400,400,400,56.591501,447.49997,86.25,21.591501,25.041674,0.0
2023-06-25 18:00:00+00:00,1,1.9579022933671486,408.24639876005165,0.7993065603911844,0.7742896227427241,96.87016985870642,1.1175908053031138,1.1175908053031138,1.1175908053031138,230,230,230,400,400,400,56.304,401.99997,82.0,21.304,24.967497,0.0
2023-06-25 18:15:00+00:00,1,1.5521215518070122,405.69851647514895,0.6296934109572109,0.6053931934609088,96.14094461313121,0.8738098080255573,0.8738098080255573,0.8738098080255573,230,230,230,400,400,400,56.054,355.49997,77.5,21.054,24.402048,0.0
2023-06-25 18:30:00+00:00,1,1.131252957295559,401.6449697157958,0.45436205977387933,0.4308660276123608,94.8287865027261,0.6219015425666531,0.6219015425666531,0.6219015425666531,230,230,230,400,400,400,55.804,309.0,73.0,20.804,23.836597,0.0
2023-06-25 18:45:00+00:00,1,0.6855668104511428,394.207926548071,0.2702558708581194,0.24779586188936098,91.68935390841162,0.35766251891474476,0.35766251891474476,0.35766251891474476,230,230,230,400,400,400,55.554,262.5,68.5,20.554,23.271149,0.0
2023-06-25 19:00:00+00:00,1,0.27385519919574786,378.7295959266757,0.10371706893382486,0.08281592263607765,79.84792039284983,0.11953448806781662,0.11953448806781662,0.11953448806781662,230,230,230,400,400,400,55.304,216.0,64.0,20.304,22.7057,0.0
2023-06-25 19:15:00+00:00,1,0.19654673933408137,373.1659218778785,0.07334454517569355,0.05293265857393623,72.16986409437598,0.0764017116914616,0.0764017116914616,0.0764017116914616,230,230,230,400,400,400,55.066502,177.0,55.25,20.066502,22.11089,0.0
2023-06-25 19:30:00+00:00,1,0.12719766983487066,365.6169401780179,0.046505622842799174,0.02672787398543208,57.47234925931234,0.03857836310088902,0.03857836310088902,0.03857836310088902,230,230,230,400,400,400,54.829,138.0,46.5,19.829,21.516077,0.0
2023-06-25 19:45:00+00:00,1,0.05056508087030785,348.84564801799183,0.017639408403284703,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,54.591499999999996,99.00001,37.75,19.5915,20.921265,0.0
2023-06-25 20:00:00+00:00,1,0.2537598186144661,379.2171945347094,0.09623008650061458,0.07530436188226243,78.25448840449863,0.10869248400969302,0.10869248400969302,0.10869248400969302,230,230,230,400,400,400,54.354,60.000008,29.0,19.354,20.326454,0.0
2023-06-25 20:15:00+00:00,1,0.1903291256937109,374.15106968936664,0.07121184597134385,0.050726886552117975,71.23377558914964,0.0732179540150423,0.0732179540150423,0.0732179540150423,230,230,230,400,400,400,54.2665,45.000008,21.75,19.2665,19.152332,0.0
2023-06-25 20:30:00+00:00,1,0.12689297345944986,366.8642114897318,0.04655249065178855,0.026677807635188722,57.30693946052865,0.038506098548913154,0.038506098548913154,0.038506098548913154,230,230,230,400,400,400,54.179,30.000004,14.5,19.179,17.978212,0.0
2023-06-25 20:45:00+00:00,1,0.0634483227262213,354.1345092778316,0.02246924063315187,0.003623689673717803,16.127334843578513,0.005230345521451602,0.005230345521451602,0.005230345521451602,230,230,230,400,400,400,54.091499999999996,15.000002,7.25,19.0915,16.804092,0.0
2023-06-25 21:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,54.004000000000005,0.0,0.0,19.004,15.629971,0.0
2023-06-25 21:15:00+00:00,1,1.2151371712096823e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,53.929,0.0,0.0,18.929,14.691114,0.0
2023-06-25 21:30:00+00:00,1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,53.854,0.0,0.0,18.854,13.752257,0.0
2023-06-25 21:45:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,53.778999999999996,0.0,0.0,18.779,12.8134,0.0
2023-06-25 22:00:00+00:00,1,1.2151065186603104e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,53.704,0.0,0.0,18.704,11.874544,0.0
2023-06-26 04:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,51.654001,0.0,0.0,16.654001,5.0528407,0.0
2023-06-26 04:15:00+00:00,1,6.0754304265451596e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,51.554,0.0,0.0,16.554,4.869631,0.0
2023-06-26 04:30:00+00:00,1,6.0753793456892516e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,51.454,0.0,0.0,16.454,4.6864204,0.0
2023-06-26 04:45:00+00:00,1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,51.354,0.0,0.0,16.354,4.50321,0.0
2023-06-26 05:00:00+00:00,1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,51.254000000000005,0.0,0.0,16.254,4.32,0.0
2023-06-26 05:15:00+00:00,1,0.04111290778356338,351.6112883273948,0.014455762472664096,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,51.4165,5.999999,4.75,16.4165,5.048978,0.0
2023-06-26 05:30:00+00:00,1,0.08211939992396532,364.035866237321,0.029894406886209705,0.010268013317191474,34.347606748900276,0.014820600631807901,0.014820600631807901,0.014820600631807901,230,230,230,400,400,400,51.579,11.999998,9.5,16.579,5.777955,0.0
2023-06-26 05:45:00+00:00,1,0.12320803665360233,371.0970854151487,0.045722143301874636,0.02552019354094428,55.81582948211865,0.03683522652658883,0.03683522652658883,0.03683522652658883,230,230,230,400,400,400,51.7415,17.999996,14.25,16.7415,6.5069327,0.0
2023-06-26 06:00:00+00:00,1,0.16429778833158604,375.9563353334927,0.06176879440454097,0.041160755033733065,66.6368114037646,0.059410432496935076,0.059410432496935076,0.059410432496935076,230,230,230,400,400,400,51.904001,23.999996,19.0,16.904001,7.2359104,0.0
2023-06-26 06:15:00+00:00,1,0.289483194164801,385.2898021606432,0.11153492260858722,0.0901067178168281,80.78789648067651,0.13005784446834837,0.13005784446834837,0.13005784446834837,230,230,230,400,400,400,52.191502,42.749996,33.5,17.191502,7.5337787,0.0
2023-06-26 06:30:00+00:00,1,0.4162371252214124,390.80401371490694,0.16266713919368225,0.14070583219041044,86.49923573247132,0.20309137522920945,0.20309137522920945,0.20309137522920945,230,230,230,400,400,400,52.479,61.5,48.0,17.479,7.831647,0.0
2023-06-26 06:45:00+00:00,1,0.5440801387485431,394.5363152747686,0.21465937315603506,0.1922957937145184,89.58182952241239,0.27755507066277485,0.27755507066277485,0.27755507066277485,230,230,230,400,400,400,52.7665,80.25,62.5,17.7665,8.129515,0.0
2023-06-26 07:00:00+00:00,1,0.6725380280032991,397.23257798355405,0.2671540146557262,0.2444623611407859,91.50615290427794,0.35285102502841065,0.35285102502841065,0.35285102502841065,230,230,230,400,400,400,53.054,99.0,77.0,18.054,8.427383,0.0
2023-06-26 07:15:00+00:00,1,0.8349929687416638,399.2850057555163,0.3334001723298309,0.31039393306133556,93.09951188455435,0.4480150520194719,0.4480150520194719,0.4480150520194719,230,230,230,400,400,400,53.529001,130.75,95.0,18.529001,7.8505373,0.0
2023-06-26 07:30:00+00:00,1,1.0010597065013442,400.61412160942353,0.40103865499862346,0.37776427814551156,94.19647543621655,0.5452557691938394,0.5452557691938394,0.5452557691938394,230,230,230,400,400,400,54.004002,162.5,113.0,19.004002,7.2736917,0.0
2023-06-26 07:45:00+00:00,1,1.1726602915137974,401.42587322155686,0.47073618151317154,0.44722245248471554,95.00490296860725,0.6455100083242378,0.6455100083242378,0.6455100083242378,230,230,230,400,400,400,54.479,194.24998,131.0,19.479,6.696846,0.0
2023-06-26 08:00:00+00:00,1,1.350550856796709,401.8271067058342,0.5426879432457069,0.5189546308427412,95.62671094901766,0.7490464895356487,0.7490464895356487,0.7490464895356487,230,230,230,400,400,400,54.954,225.99998,149.0,19.954,6.12,0.0
2023-06-26 08:15:00+00:00,1,1.4981631350911424,402.0606584882978,0.6023524566176375,0.5784390983690075,96.03000569086917,0.8349049228828773,0.8349049228828773,0.8349049228828773,230,230,230,400,400,400,55.379002,282.25,156.75,20.379002,6.2640967,0.0
2023-06-26 08:30:00+00:00,1,1.6959329820051117,402.369949352577,0.6823924680747616,0.6582290885291715,96.45902018617491,0.9500718536268979,0.9500718536268979,0.9500718536268979,230,230,230,400,400,400,55.804,338.5,164.5,20.804,6.4081936,0.0
2023-06-26 08:45:00+00:00,1,1.9494944940153256,402.63300775124253,0.7849308317198771,0.7604438109911247,96.88035942286807,1.0976060974482769,1.0976060974482769,1.0976060974482769,230,230,230,400,400,400,56.229,394.75,172.25,21.229,6.55229,0.0
2023-06-26 09:00:00+00:00,1,2.2621318908198154,402.72437443643213,0.9110156506231136,0.8861284964376015,97.2681968560595,1.279016314887119,1.279016314887119,1.279016314887119,230,230,230,400,400,400,56.654001,451.0,180.0,21.654001,6.696387,0.0
2023-06-26 09:15:00+00:00,1,2.516347157010901,403.12602798201823,1.0144050344296485,0.9891434066519179,97.50970993633386,1.4277055302440707,1.4277055302440707,1.4277055302440707,230,230,230,400,400,400,56.966501,503.75,177.25,21.966501,7.6384892,0.0
2023-06-26 09:30:00+00:00,1,2.822086308416807,403.4633527721587,1.1386084038062492,1.112887672197763,97.74103796155865,1.606314992802986,1.606314992802986,1.606314992802986,230,230,230,400,400,400,57.279001,556.5,174.5,22.279001,8.580592,0.0
2023-06-26 09:45:00+00:00,1,3.180664263348537,403.69235341737703,1.2840098419017187,1.2577363494946705,97.95379353415741,1.8153860498758132,1.8153860498758132,1.8153860498758132,230,230,230,400,400,400,57.591501,609.25,171.75,22.591501,9.522695,0.0
2023-06-26 10:00:00+00:00,1,3.593332471523834,403.7796919692985,1.4509146784951719,1.4239830733711434,98.14381882524195,2.0553425268307506,2.0553425268307506,2.0553425268307506,230,230,230,400,400,400,57.904001,662.0,169.0,22.904001,10.464797,0.0
2023-06-26 10:15:00+00:00,1,3.8383666184981173,403.8402729381781,1.5500870228510715,1.5227438678847953,98.23602452228883,2.197891455075346,2.197891455075346,2.197891455075346,230,230,230,400,400,400,58.129002,704.0,157.0,23.129002,11.222097,0.0
2023-06-26 10:30:00+00:00,1,4.118368568978308,403.84975348140983,1.6632021313274765,1.6353770402777752,98.32701687151561,2.3604634360772674,2.3604634360772674,2.3604634360772674,230,230,230,400,400,400,58.354,746.0,145.0,23.354,11.979398,0.0
2023-06-26 10:45:00+00:00,1,4.435612489959823,403.7950359560734,1.7910783048705348,1.7626914813790795,98.41509869142727,2.5442260031811794,2.5442260031811794,2.5442260031811794,230,230,230,400,400,400,58.579,788.0,133.0,23.579,12.736698,0.0
2023-06-26 11:00:00+00:00,1,4.791779381210692,403.6637008042243,1.934267398456884,1.9052293489428653,98.49875722781739,2.749961693700347,2.749961693700347,2.749961693700347,230,230,230,400,400,400,58.804,830.0,121.0,23.804,13.493999,0.0
2023-06-26 11:15:00+00:00,1,4.98934002555776,403.36849013008754,2.012542552854846,1.9831569850126742,98.53987843385038,2.8624405478558854,2.8624405478558854,2.8624405478558854,230,230,230,400,400,400,58.941502,853.0,120.0,23.941502,13.693397,0.0
